InfoCube,Version,Object Status,Content Release,Content Timestamp,Owner,BW Application,INFOAREA,Cube Type,Cube Sub Type
0PM_C23,D,INA,7.0/06,"2,01,10,81,10,55,827",SAP,BW,0PM_RDS_EAM,B,
0PM_C22,D,INA,7.0/06,"2,01,10,81,20,25,032",SAP,BW,0PM_RDS_EAM,B,
0PM_C21,D,INA,7.0/06,"2,01,10,70,71,24,933",SAP,BW,0PM_RDS_EAM,B,
0PM_C20,D,INA,7.0/06,"2,01,10,70,71,25,623",SAP,BW,0PM_RDS_EAM,B,
0PM_C19,D,INA,,"2,01,20,11,60,91,228",SAP,BW,0PM_RDS_EAM,B,
0PM_C18,D,INA,,"2,01,20,11,60,94,655",SAP,BW,0PM_RDS_EAM,B,
0PM_C17,D,INA,7.0/06,"2,01,10,61,80,63,955",SAP,BW,0PM_RDS_EAM,B,
0PM_C16,D,INA,7.0/06,"2,01,10,81,51,92,005",SAP,BW,0PM_RDS_EAM,B,
0PM_C15,D,INA,7.0/06,"2,01,01,12,90,91,332",SAP,BW,0PM_EAML,B,
0PM_C13,D,INA,7.0/06,"2,01,10,32,31,42,359",SAP,BW,0PM_EAML,B,
0PM_C12,D,INA,7.0/04,"2,00,80,51,50,90,755",SAP,BW,0PM_FL,B,
0PM_C11,D,INA,7.0/04,"2,00,80,61,21,20,705",SAP,BW,0LOG_EAM_CI_3_EHP4,B,
0PM_C10,D,INA,7.0/04,"2,00,80,43,00,55,735",SAP,BW,0LOG_EAM_CI_3_EHP4,B,
0PM_C09,D,INA,7.0/03,"2,00,60,50,31,12,220",SAP,BW,0PM,B,
0PM_C08,D,INA,7.0/02,"2,00,50,70,51,30,349",SAP,BW,0PM,B,
0PM_C07,D,INA,7.0/03,"2,00,70,53,11,20,424",SAP,BW,0PM,B,
0PM_C06,D,INA,3.5/02,"2,00,40,40,21,03,353",SAP,BW,0PM,B,
0PM_C05,D,INA,7.0/06,"2,01,10,70,40,04,230",SAP,BW,0PM,B,
0PM_C04,D,INA,3.5/02,"2,00,40,21,00,91,055",SAP,BW,0PM,B,
0PM_C03,D,INA,3.5/02,"2,00,40,21,00,90,803",SAP,BW,0PM,B,
0PM_C02,D,INA,7.0/02,"2,00,41,21,41,21,516",SAP,BW,0PM,B,
0PM_C01,D,INA,3.5/02,"2,00,40,30,41,45,508",SAP,BW,0PM,B,
0PH_C03,D,INA,3.3/01,"2,00,30,70,31,14,903",SAP,BW,0PH_SAI_USA,B,
0PH_C02,D,INA,3.3/01,"2,00,30,81,80,93,744",SAP,BW,0PH_SAI_USA,B,
0PH_C01,D,INA,3.5/02,"2,00,40,31,71,45,750",SAP,BW,0PH_SAI_USA,B,
0PE_PO_C1,D,INA,7.0/05,"2,00,90,43,01,33,713",SAP,BW,0PAYMENT_ENGINE,B,
0PE_PI_C1,D,INA,7.0/05,"2,00,90,43,01,33,825",SAP,BW,0PAYMENT_ENGINE,B,
0PE_OL_C1,D,INA,7.0/05,"2,00,90,43,01,33,910",SAP,BW,0PAYMENT_ENGINE,B,
0PE_C03,D,INA,2.0/02,"2,00,00,33,01,34,209",SAP,BW,0PE,B,
0PE_C02,D,INA,3.0/02,"2,00,20,21,80,95,411",SAP,BW,0PE,B,
0PE_C01,D,INA,3.0/02,"2,00,20,20,81,52,731",SAP,BW,0PE,B,
0PCQMCALI,D,INA,7.0/03,"2,00,70,32,91,73,744",SAP,BW,0SEM_PDCE,B,
0PCCP_R30,D,INA,7.0/03,"2,00,80,12,90,80,225",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,V,S
0PCCP_R20,D,INA,7.0/03,"2,00,80,12,90,75,522",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,V,S
0PCCP_R10,D,INA,7.0/03,"2,00,80,12,90,74,955",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,V,S
0PCCP_M30,D,INA,7.0/03,"2,00,80,12,90,80,546",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,M,
0PCCP_M20,D,INA,7.0/03,"2,00,80,12,90,75,725",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,M,
0PCCP_M10,D,INA,7.0/03,"2,00,80,12,90,74,351",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,M,
0PCCP_C30,D,INA,7.0/03,"2,00,80,12,90,80,341",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,B,
0PCCP_C20,D,INA,7.0/03,"2,00,80,12,90,75,620",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,B,
0PCCP_C10,D,INA,7.0/03,"2,00,80,12,90,74,757",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,B,
0PCA_MP01,D,INA,3.5/03,"2,00,60,11,91,25,609",SAP,BW,0ECPCA,M,
0PCA_MC01,D,INA,7.0/02,"2,00,50,11,21,15,655",SAP,BW,0ECPCA,M,
0PCA_C02,D,INA,1.2/02,0,SAP,,0ECPCA,B,
0PCA_C01,D,INA,3.5/02,"2,00,40,10,81,05,913",SAP,BW,0ECPCA,B,
0PC_R10,D,INA,7.0/03,"2,00,70,82,41,34,137",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,V,S
0PC_M10,D,INA,7.0/03,"2,00,70,91,11,25,527",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,M,
0PC_C10,D,INA,7.0/03,"2,00,70,82,41,33,622",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COPC,B,
0PC_C01,D,INA,2.1/01,"2,00,00,80,21,15,534",SAP,BW,0COPC,B,
0PARC_C01,D,INA,3.2/01,"2,00,21,22,71,24,244",SAP,BW,0PARC,B,
0PAPF_C02,D,INA,3.3/01,"2,00,30,70,90,90,038",SAP,BW,0PAPF,B,
0PAPF_C01,D,INA,3.3/01,"2,00,30,70,90,85,552",SAP,BW,0PAPF,B,
0PAPD_C02,D,INA,2.0/02,"2,00,00,31,11,75,847",SAP,BW,0PAPD,B,
0PAPD_C01,D,INA,2.0/01,0,SAP,,0PAPD,B,
0PAPA_C02,D,INA,3.0/01,"2,00,11,03,10,91,811",SAP,BW,0PAPA,B,
0PAOS_C01,D,INA,2.0/02,"2,00,00,21,71,02,403",SAP,BW,0PAOS,B,
0PACP_C02,D,INA,3.1/01,"2,00,20,80,21,51,127",SAP,BW,0PACP,B,
0PACP_C01,D,INA,3.1/01,"2,00,21,02,51,13,649",SAP,BW,0PACP,B,
0PACM_C05,D,INA,2.1/01,"2,00,00,82,91,55,056",SAP,BW,0PACM,B,
0PACM_C03,D,INA,7.0/02,"2,00,50,20,41,20,925",SAP,BW,0PACM,B,
0PACM_C02,D,INA,2.0/02,"2,00,00,31,51,73,139",SAP,BW,0PACM,B,
0PACM_C01,D,INA,2.0/02,"2,00,00,31,51,73,400",SAP,BW,0PACM,B,
0PAC_MC01,D,INA,3.1/01,"2,00,20,82,60,94,126",SAP,BW,0PACP,M,
0PABN_C01,D,INA,3.0/01,"2,00,10,62,71,21,845",SAP,BW,0PABN,B,
0PA_MP03,D,INA,7.0/04,"2,00,80,32,71,00,728",SAP,BW,0PAPA,M,
0PA_MP01,D,INA,3.5/03,"2,00,60,11,91,24,340",SAP,BW,0PAPA,M,
0PA_C03,D,INA,7.3/06,"2,01,10,92,30,80,442",SAP,BW,0PACA,B,
0PA_C01,D,INA,3.0/01,"2,00,10,32,61,62,010",SAP,BW,0PAPA,B,
0ORAAR_C2,D,INA,3.2/01,"2,00,30,21,10,70,524",SAP,BW,0ORA_FI_AR,B,
0ORAAR_C1,D,INA,3.5/02,"2,00,31,00,11,32,033",SAP,BW,0ORA_FI_AR,B,
0ORA_C03,D,INA,3.0/02,"2,00,20,22,81,65,914",SAP,BW,0ORA_PA,B,
0ORA_C02,D,INA,3.0/02,"2,00,20,51,01,13,409",SAP,BW,0ORA_FI_PA,B,
0ORA_C01,D,INA,3.5/02,"2,00,31,20,41,00,011",SAP,BW,0ORA_FI_GL,B,
0OPA_R50,D,INA,7.0/04,"2,00,80,80,40,43,726",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,V,S
0OPA_R40,D,INA,7.0/04,"2,00,80,80,40,41,557",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,V,S
0OPA_R30,D,INA,7.0/03,"2,00,80,12,91,35,855",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,V,S
0OPA_R20,D,INA,7.0/04,"2,00,80,80,40,42,534",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,V,S
0OPA_M50,D,INA,7.0/04,"2,00,80,80,40,44,522",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,M,
0OPA_M40,D,INA,7.0/04,"2,00,80,80,40,42,039",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,M,
0OPA_M30,D,INA,7.0/03,"2,00,71,01,11,14,415",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,M,
0OPA_M20,D,INA,7.0/04,"2,00,80,80,40,43,240",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,M,
0OPA_C30,D,INA,7.0/03,"2,00,80,12,91,12,414",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,B,
0OPA_C20,D,INA,7.0/04,"2,00,80,80,40,40,318",SAP,BW,0FIN_REP_SIMPL_1_EHP3_COOMOPA,B,
0OPA_C11,D,INA,7.0/04,"2,00,80,52,10,34,804",SAP,BW,0COOMOPA,B,
0OPA_C02,D,INA,2.1/01,"2,00,00,72,50,92,124",SAP,BW,0COOMOPA,B,
0OIS_MP03,D,INA,7.0/03,"2,00,70,91,81,44,807",SAP,BW,0OBJIS,M,
0OIS_MP02,D,INA,7.0/03,"2,00,70,91,81,44,618",SAP,BW,0OBJIS,M,
0OIS_MP01,D,INA,7.0/03,"2,00,70,91,81,44,406",SAP,BW,0OBJIS,M,
0OIS_C01,D,INA,7.0/03,"2,00,70,91,81,43,708",SAP,BW,0OBJIS,B,
0OI_TDC07,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_TDC06,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_TDC05,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_TDC04,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_TDC03,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_TDC02,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_TDC01,D,INA,2.0/01,0,SAP,,0OI_TD,B,
0OI_SSRPC,D,INA,3.1/01,"2,00,21,02,41,34,900",SAP,BW,0OI_SSR,B,
0OI_SSC01,D,INA,2.0/01,0,SAP,,0OI_SSR,B,
0OI_MP05,D,INA,3.5/03,"2,00,60,12,40,95,852",SAP,BW,0OI_EXG,M,
0OI_MP04,D,INA,3.5/03,"2,00,60,12,40,95,639",SAP,BW,0OI_EXG,M,
0OI_MP03,D,INA,3.5/03,"2,00,60,12,40,95,439",SAP,BW,0OI_EXG,M,
0OI_MP02,D,INA,3.5/03,"2,00,60,12,40,94,310",SAP,BW,0OI_TD,M,
0OI_MP01,D,INA,3.5/03,"2,00,60,12,40,94,155",SAP,BW,0OI_TD,M,
0OI_EXC05,D,INA,3.3/01,"2,00,30,70,41,23,205",SAP,BW,0OI_EXG,B,
0OI_EXC04,D,INA,2.0/01,0,SAP,,0OI_EXG,B,
0OI_EXC03,D,INA,2.0/01,0,SAP,,0OI_EXG,B,
0OI_EXC02,D,INA,2.0/01,0,SAP,,0OI_EXG,B,
0OI_EXC01,D,INA,2.0/01,0,SAP,,0OI_EXG,B,
0OI_EPC02,D,INA,2.1/01,"2,00,00,92,00,85,327",SAP,BW,0OI_EP,B,
0OI_EPC01,D,INA,2.1/01,"2,00,00,92,01,12,525",SAP,BW,0OI_EP,B,
0OA2_VP01,D,INA,7.0/04,"2,00,80,31,20,75,546",SAP,BW,0BA_RC_OA2,V,S
0OA2_MP01,D,INA,7.0/05,"2,00,90,40,60,80,101",SAP,BW,0BA_RC_OA2,M,
0OA2_C02,D,INA,7.0/05,"2,00,90,40,60,74,656",SAP,BW,0BA_RC_OA2,B,
0OA2_C01,D,INA,7.0/05,"2,00,90,31,01,42,852",SAP,BW,0BA_RC_OA2,B,
0OA1_VP01,D,INA,7.0/04,"2,00,80,50,70,72,017",SAP,BW,0BA_RC_OA1,V,S
0OA1_MP01,D,INA,7.0/05,"2,00,90,40,60,80,323",SAP,BW,0BA_RC_OA1,M,
0OA1_C03,D,INA,7.0/05,"2,00,90,40,60,72,215",SAP,BW,0BA_RC_OA1,B,
0OA1_C02,D,INA,7.0/05,"2,00,90,31,01,42,304",SAP,BW,0BA_RC_OA1,B,
0OA1_C01,D,INA,7.0/05,"2,00,90,40,60,72,059",SAP,BW,0BA_RC_OA1,B,
0NWA_C02,D,INA,7.0/03,"2,00,70,80,60,80,423",SAP,BW,0OPS_PS_CI_1_CO_EHP3,B,
0NTW_C02,D,INA,7.0/03,"2,00,70,91,81,25,840",SAP,BW,0OPS_PS_CI_1_CO_EHP3,B,
0NAE_C02,D,INA,7.0/03,"2,00,70,80,60,75,411",SAP,BW,0OPS_PS_CI_1_CO_EHP3,B,
0MUSRSTAT,D,INA,7.1/00,"2,00,61,12,90,90,211",SAP,BW,0SMART,B,
0MSA_C05,D,INA,3.2/01,"2,00,21,20,31,63,904",SAP,BW,0MSAGN,B,
0MRP_C06,D,INA,7.0/02,"2,00,50,82,31,13,353",SAP,BW,0AHD_MRPAREA,B,
0MRP_C05,D,INA,7.0/02,"2,00,50,82,31,13,849",SAP,BW,0AHD_PLANT,B,
0MRP_C04,D,INA,7.0/02,"2,00,50,12,00,70,537",SAP,BW,0AHD_MRPAREA,B,
0MRP_C03,D,INA,7.0/02,"2,00,50,12,00,70,149",SAP,BW,0AHD_MRPAREA,B,
0MRP_C02,D,INA,7.0/02,"2,00,50,12,00,64,853",SAP,BW,0AHD_PLANT,B,
0MRP_C01,D,INA,7.0/02,"2,00,50,10,61,15,004",SAP,BW,0AHD_PLANT,B,
0MKTGMP02,D,INA,7.0/05,"2,00,90,41,61,43,125",SAP,BW,0LEAD,M,
0MKTG_MC1,D,INA,7.0/05,"2,00,90,30,41,32,241",SAP,BW,0ELM,M,
0MKTG_C04,D,INA,7.0/03,"2,00,60,20,70,75,148",SAP,BW,0ELM,B,
0MKTG_C03,D,INA,3.3/01,"2,00,30,81,10,74,534",SAP,BW,0ELM,B,
0MKTG_C01,D,INA,7.0/05,"2,00,90,40,30,70,420",SAP,BW,0LEAD,B,
0METLVC02,D,INA,3.5/03,"2,00,40,71,61,15,214",SAP,BW,0ME_TTL,V,C
0METLVC01,D,INA,3.5/02,"2,00,40,21,90,90,227",SAP,BW,0ME_TTL,V,C
0METLMP02,D,INA,3.5/03,"2,00,60,12,31,60,732",SAP,BW,0ME_TTL,M,
0METLMP01,D,INA,3.5/03,"2,00,60,12,31,60,525",SAP,BW,0ME_TTL,M,
0METL_C06,D,INA,3.5/03,"2,00,40,72,01,35,027",SAP,BW,0ME_TTL,B,
0METL_C05,D,INA,3.5/02,"2,00,40,32,21,31,614",SAP,BW,0ME_TTL,B,
0METL_C02,D,INA,3.5/02,"2,00,40,32,21,32,445",SAP,BW,0ME_TTL,B,
0METL_C01,D,INA,3.5/02,"2,00,40,20,21,62,500",SAP,BW,0ME_TTL,B,
0MEPLMMC1,D,INA,3.0/02,"2,00,20,41,91,53,145",SAP,BW,0ME_PLM,M,
0MEPLMC05,D,INA,3.0/02,"2,00,20,41,51,60,441",SAP,BW,0ME_PLM,B,
0MEPLMC04,D,INA,3.0/02,"2,00,20,41,81,55,615",SAP,BW,0ME_PLM,B,
0MEPLMC03,D,INA,3.0/02,"2,00,20,41,51,60,140",SAP,BW,0ME_PLM,B,
0MEPLMC02,D,INA,3.0/02,"2,00,20,41,81,54,959",SAP,BW,0ME_PLM,B,
0MEPLMC01,D,INA,3.0/02,"2,00,20,41,51,54,317",SAP,BW,0ME_PLM,B,
0MEMSDC11,D,INA,7.0/02,"2,00,50,22,41,30,009",SAP,BW,0ME_MSD,B,
0MEMSDC10,D,INA,3.1/01,"2,00,21,02,31,45,315",SAP,BW,0ME_MSD,B,
0MEMSDC09,D,INA,3.5/03,"2,00,40,82,70,71,105",SAP,BW,0ME_MSD,B,
0MEMSDC08,D,INA,3.1/01,"2,00,20,92,61,13,031",SAP,BW,0ME_MSD,B,
0MEMSDC07,D,INA,7.0/02,"2,00,41,01,90,71,208",SAP,BW,0ME_MSD,B,
0MEMSDC06,D,INA,3.0/01,"2,00,10,73,00,85,909",SAP,BW,0ME_MPS,B,
0MEMSDC05,D,INA,3.1/01,"2,00,21,02,30,93,220",SAP,BW,0ME_MSD,B,
0MEMSDC04,D,INA,3.1/01,"2,00,21,02,30,92,820",SAP,BW,0ME_MSD,B,
0MEMSDC03,D,INA,3.1/01,"2,00,21,02,30,92,147",SAP,BW,0ME_MSD,B,
0MEMSDC02,D,INA,3.5/03,"2,00,40,71,20,81,636",SAP,BW,0ME_MSD,B,
0MEMSDC01,D,INA,3.5/03,"2,00,40,71,20,81,128",SAP,BW,0ME_MSD,B,
0MEMPSC01,D,INA,7.0/03,"2,00,51,02,01,13,624",SAP,BW,0ME_MPS,B,
0MEMAMMP7,D,INA,7.0/03,"2,00,60,12,50,81,632",SAP,BW,0ME_BP,M,
0MEMAMMP6,D,INA,7.0/05,"2,00,90,30,31,35,525",SAP,BW,0ME_MAM,M,
0MEMAMMP5,D,INA,7.0/05,"2,00,90,30,31,35,312",SAP,BW,0ME_MAM,M,
0MEMAMMC4,D,INA,7.0/05,"2,00,90,30,40,93,713",SAP,BW,0ME_MAM,M,
0MEMAMMC3,D,INA,7.0/05,"2,00,90,30,31,40,025",SAP,BW,0ME_MAM,M,
0MEMAMMC2,D,INA,7.0/05,"2,00,90,30,31,35,754",SAP,BW,0ME_MAM,M,
0MEMAMMC1,D,INA,7.0/05,"2,00,90,30,41,13,937",SAP,BW,0ME_MAM,M,
0MEMAMC16,D,INA,7.0/05,"2,00,90,30,31,34,243",SAP,BW,0ME_MAM,B,
0MEMAMC15,D,INA,7.0/05,"2,00,90,30,40,80,614",SAP,BW,0ME_MAM,B,
0MEMAMC14,D,INA,7.0/05,"2,00,90,30,31,34,139",SAP,BW,0ME_MAM,B,
0MEMAMC13,D,INA,7.0/05,"2,00,90,30,31,34,214",SAP,BW,0ME_MAM,B,
0MEMAMC12,D,INA,7.0/02,"2,00,50,70,51,02,452",SAP,BW,0ME_BP,B,
0MEMAMC11,D,INA,3.5/02,"2,00,40,11,91,32,134",SAP,BW,0ME_BP,B,
0MEMAMC08,D,INA,7.0/05,"2,00,90,30,31,33,637",SAP,BW,0ME_MAM,B,
0MEMAMC07,D,INA,7.0/05,"2,00,90,30,31,33,531",SAP,BW,0ME_MAM,B,
0MEMAMC06,D,INA,7.0/05,"2,00,90,30,31,33,604",SAP,BW,0ME_MAM,B,
0MEMAMC05,D,INA,7.0/05,"2,00,90,30,31,33,454",SAP,BW,0ME_MAM,B,
0MEMAMC04,D,INA,7.0/05,"2,00,90,30,31,25,614",SAP,BW,0ME_MAM,B,
0MEMAMC03,D,INA,7.0/05,"2,00,90,30,40,94,821",SAP,BW,0ME_MAM,B,
0MEMAMC02,D,INA,7.0/05,"2,00,90,30,40,93,251",SAP,BW,0ME_MAM,B,
0MEMAMC01,D,INA,7.0/05,"2,00,90,30,31,33,714",SAP,BW,0ME_MAM,B,
0ME_TLC04,D,INA,7.0/02,"2,00,41,20,21,31,537",SAP,BW,0ME_TTL,B,
0ME_TLC03,D,INA,7.0/02,"2,00,41,20,21,31,018",SAP,BW,0ME_TTL,B,
0MA_C01,D,INA,3.0/01,"2,00,10,51,71,23,710",SAP,BW,0MA_TA_DF,B,
0LSO_MP03,D,INA,7.0/05,"2,01,00,30,10,93,030",SAP,BW,0HCM_LSO,M,
0LSO_MP01,D,INA,7.0/05,"2,00,90,51,40,94,321",SAP,BW,0HCM_LSO,M,
0LSO_C03,D,INA,7.0/05,"2,01,00,30,10,91,608",SAP,BW,0HCM_LSO,B,
0LSO_C02,D,INA,3.2/01,"2,00,30,13,11,74,427",SAP,BW,0HCM_LSO,B,
0LSO_C01,D,INA,7.0/05,"2,00,90,51,40,94,142",SAP,BW,0HCM_LSO,B,
0LPA_MP01,D,INA,747,"2,01,50,33,10,42,134",SAP,BW,0RT_LPA,M,
0LPA_C01,D,INA,747,"2,01,30,91,30,90,724",SAP,BW,0RT_LPA,B,
0LOM_C09,D,INA,3.1/01,"2,00,21,02,51,15,738",SAP,BW,0RT_LOM,B,
0LOM_C08,D,INA,3.1/01,"2,00,21,02,51,15,337",SAP,BW,0RT_LOM,B,
0LOM_C07,D,INA,3.1/01,"2,00,21,02,51,25,108",SAP,BW,0RT_LOM,B,
0LOM_C06,D,INA,3.1/01,"2,00,21,02,51,23,450",SAP,BW,0RT_LOM,B,
0LOM_C05,D,INA,3.1/01,"2,00,21,02,51,21,446",SAP,BW,0RT_LOM,B,
0LOM_C04,D,INA,3.1/01,"2,00,21,02,51,25,758",SAP,BW,0RT_LOM,B,
0LOM_C03,D,INA,3.1/01,"2,00,21,02,51,25,602",SAP,BW,0RT_LOM,B,
0LOM_C02,D,INA,3.1/01,"2,00,21,02,51,20,207",SAP,BW,0RT_LOM,B,
0LOM_C01,D,INA,3.1/01,"2,00,21,02,51,13,326",SAP,BW,0RT_LOM,B,
0LIM_C01,D,INA,3.2/01,"2,00,21,12,01,05,957",SAP,BW,0LIM,B,
0LES_MP03,D,INA,7.0/03,"2,00,60,51,10,65,234",SAP,BW,0LES,M,
0LES_MP02,D,INA,3.5/03,"2,00,60,12,31,32,905",SAP,BW,0LES,M,
0LES_MP01,D,INA,3.5/03,"2,00,60,12,31,32,733",SAP,BW,0LES,M,
0LES_C13,D,INA,2.0/02,"2,00,00,33,11,43,339",SAP,BW,0LES,B,
0LES_C12,D,INA,2.0/02,"2,00,00,50,91,61,725",SAP,BW,0LES,B,
0LES_C11,D,INA,2.0/02,"2,00,00,51,00,92,352",SAP,BW,0LES,B,
0LES_C02,D,INA,2.0/02,"2,00,00,31,61,65,321",SAP,BW,0LES,B,
0LES_C01,D,INA,2.0/02,"2,00,00,31,50,93,851",SAP,BW,0LES,B,
0KB_C01,D,INA,7.0/03,"2,00,60,92,90,71,745",SAP,BW,0PPKANBAN,B,
0JVA_C02,D,INA,3.3/01,"2,00,30,73,11,51,750",SAP,BW,0JVA,B,
0JVA_C01,D,INA,3.3/01,"2,00,30,61,81,45,729",SAP,BW,0JVA,B,
0ISCMMP02,D,INA,7.0/04,"2,00,80,70,71,42,554",SAP,BW,0IS_CM,M,
0ISCMMP01,D,INA,7.0/03,"2,00,60,50,31,30,718",SAP,BW,0IS_CM,M,
0ISCM_C12,D,INA,7.0/04,"2,00,80,70,71,35,918",SAP,BW,0IS_CM,B,
0ISCM_C11,D,INA,7.0/04,"2,00,80,70,71,35,635",SAP,BW,0IS_CM,B,
0ISCM_C10,D,INA,7.0/04,"2,00,80,70,71,34,109",SAP,BW,0IS_CM,B,
0ISCM_C09,D,INA,7.0/04,"2,00,80,70,71,41,728",SAP,BW,0IS_CM,B,
0ISCM_C08,D,INA,7.0/04,"2,00,80,70,71,41,536",SAP,BW,0IS_CM,B,
0ISCM_C07,D,INA,7.0/04,"2,00,80,70,71,40,952",SAP,BW,0IS_CM,B,
0ISCM_C06,D,INA,7.0/03,"2,00,61,21,51,30,613",SAP,BW,0IS_CM,B,
0ISCM_C05,D,INA,7.0/03,"2,00,60,50,31,30,914",SAP,BW,0IS_CM,B,
0ISCM_C04,D,INA,3.5/02,"2,00,40,12,01,64,157",SAP,BW,0IS_CM,B,
0ISCM_C03,D,INA,7.0/03,"2,00,60,51,90,75,130",SAP,BW,0IS_CM,B,
0ISCM_C01,D,INA,3.5/03,"2,00,40,62,90,72,433",SAP,BW,0IS_CM,B,
0IS_CS_C1,D,INA,2.1/01,"2,00,00,92,21,24,559",SAP,BW,0IS_CS,B,
0IS_CDC01,D,INA,2.1/01,"2,00,00,92,21,60,709",SAP,BW,0IS_CD,B,
0IQMSRES,D,INA,7.1/00,"2,00,70,31,61,41,212",SAP,BW,0IQM,B,
0IQMSBRES,D,INA,7.1/00,"2,00,70,32,11,22,850",SAP,BW,0IQM,B,
0IQMBRESL,D,INA,7.1/00,"2,00,61,10,80,84,536",SAP,BW,0IQM,B,
0IQMARESL,D,INA,7.1/00,"2,00,61,10,80,93,936",SAP,BW,0IQM,B,
0IPM_MP04,D,INA,3.5/03,"2,00,60,12,31,44,432",SAP,BW,0IPM_SALES,M,
0IPM_MP03,D,INA,3.5/03,"2,00,60,12,31,44,255",SAP,BW,0IPM_IR,M,
0IPM_MC02,D,INA,7.2/04,"2,01,00,21,22,05,033",SAP,BW,0IPM,M,
0IPM_MC01,D,INA,3.5/03,"2,00,40,71,20,93,938",SAP,BW,0IPM_SALES,M,
0IPM_C13,D,INA,3.5/02,"2,00,40,12,61,23,220",SAP,BW,0IPM_OR,B,
0IPM_C12,D,INA,3.5/02,"2,00,40,12,61,22,901",SAP,BW,0IPM_OR,B,
0IPM_C11,D,INA,3.5/02,"2,00,40,12,61,23,040",SAP,BW,0IPM_OR,B,
0IPM_C10,D,INA,7.0/04,"2,00,80,51,41,35,916",SAP,BW,0IPM_OR,B,
0IPM_C09,D,INA,7.0/05,"2,01,00,12,62,01,306",SAP,BW,0IPM_OR,B,
0IPM_C08,D,INA,7.0/02,"2,00,41,02,01,42,037",SAP,BW,0IPM_PURCH,B,
0IPM_C07,D,INA,7.0/02,"2,00,50,30,11,32,018",SAP,BW,0IPM_PURCH,B,
0IPM_C06,D,INA,7.0/02,"2,00,41,02,01,41,753",SAP,BW,0IPM_PURCH,B,
0IPM_C05,D,INA,7.0/02,"2,00,50,30,11,31,546",SAP,BW,0IPM_PURCH,B,
0IPM_C04,D,INA,7.0/04,"2,00,80,61,11,25,840",SAP,BW,0IPM_SALES,B,
0IPM_C03,D,INA,3.5/03,"2,00,40,42,61,50,013",SAP,BW,0IPM_SALES,B,
0IPM_C02,D,INA,3.5/02,"2,00,40,21,31,02,615",SAP,BW,0IPM_IR,B,
0IPM_C01,D,INA,3.5/03,"2,00,40,71,20,93,042",SAP,BW,0IPM_SALES,B,
0IP_RC01,D,INA,7.0/05,"2,00,90,12,10,84,620",SAP,BW,0SEM_BENCH,B,
0INM_RC05,D,INA,7.0/03,"2,00,70,91,11,44,249",SAP,BW,0INM_PPA,B,
0INM_RC04,D,INA,7.0/03,"2,00,80,10,91,22,241",SAP,BW,0INM_PPA,B,
0INM_RC03,D,INA,7.0/03,"2,00,71,00,91,04,912",SAP,BW,0INM_PPA,B,
0INM_RC02,D,INA,7.0/03,"2,00,71,02,61,14,426",SAP,BW,0INM_PPA,B,
0INM_RC01,D,INA,7.0/03,"2,00,71,10,80,84,306",SAP,BW,0INM_PPA,B,
0INM_MP06,D,INA,7.0/03,"2,00,71,10,80,85,346",SAP,BW,0INM_PPA,M,
0INM_MP05,D,INA,7.0/03,"2,00,80,10,91,22,956",SAP,BW,0INM_PPA,M,
0INM_MP04,D,INA,7.0/03,"2,00,80,10,91,21,959",SAP,BW,0INM_PPA,M,
0INM_MP03,D,INA,7.0/03,"2,00,71,00,91,01,709",SAP,BW,0INM_PPA,M,
0INM_MP02,D,INA,7.0/03,"2,00,80,11,61,33,933",SAP,BW,0INM_PPA,M,
0INM_MP01,D,INA,7.0/03,"2,00,71,10,80,84,850",SAP,BW,0INM_PPA,M,
0IMSU_C04,D,INA,3.0/02,"2,00,20,60,70,90,054",SAP,BW,0IMS_USA,B,
